"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"
"HMR_8570"	1.98048245257842e-08	1.97824118176948e-08	1.97921299284113e-08	2.98350639059553e-08	1.97849058838514e-08	2.20330880631965e-08	1.9784999731218e-08	1.97916653524267e-08	1.97924087259574e-08	1.97957731039789e-08	1.97885981231262e-08	1.97847673831087e-08	1.98092948299525e-08	1.97928745815046e-08	9.33860327927498e-09	1.97817892579617e-08	1.97794719726444e-08	1.97773563437022e-08
"HMR_8571"	1.49260678882589e-10	1.71934139994385e-10	1.59658085367581e-10	2.16651404529044e-08	1.6913989774286e-10	8.03758748450371e-10	1.68318284357495e-10	1.62423976727869e-10	1.60440134618335e-10	1.5800851327107e-10	1.67309781114757e-10	1.69749381583796e-10	1.44996494999376e-10	1.60740726430323e-10	7.43517787528945e-09	1.72350162852071e-10	1.74772267351937e-10	1.76865167535627e-10
"HMR_8572"	1.98048396287609e-08	1.97824230119769e-08	1.97922084634826e-08	3.6401266010497e-08	1.97849164142363e-08	2.26297203820593e-08	1.97850121173131e-08	1.97916761138511e-08	1.9792427058979e-08	1.97957842498278e-08	1.97886089685787e-08	1.97848372023174e-08	1.98093051938383e-08	1.97928877713179e-08	9.58729866072587e-09	1.97817995512659e-08	1.97794844551746e-08	1.97773668939968e-08
"HMR_8573"	1.01177193841609e-08	1.01407946678307e-08	1.01264658568599e-08	3.52519279693022e-08	1.01378056379576e-08	1.13006803363258e-08	1.01364703522115e-08	1.01310847594523e-08	1.0128080703664e-08	1.01263984950236e-08	1.01372513564556e-08	1.01385449611834e-08	1.01135935154701e-08	1.01289405019577e-08	1.42014398500497e-08	1.0141120342652e-08	1.01436239614207e-08	1.01456423553381e-08
"HMR_8574"	1.98048530276089e-08	1.97824330004395e-08	1.9792275768113e-08	4.17424387678006e-08	1.97849258485829e-08	2.31365757699379e-08	1.97850232362641e-08	1.97916857616897e-08	1.97924432017435e-08	1.97957941719193e-08	1.97886187673714e-08	1.97848970802988e-08	1.98093144302438e-08	1.97928996051308e-08	9.7908103026859e-09	1.97818088035335e-08	1.9779495617003e-08	1.97773763433728e-08
"HMR_8575"	2.00793880986262e-08	2.01029666506313e-08	2.00862335935952e-08	4.69432171894445e-08	2.00997953000866e-08	2.17201193523737e-08	2.00978913907444e-08	2.00931525857556e-08	2.00887681554411e-08	2.00881161037608e-08	2.01006892171002e-08	2.0100565117489e-08	2.0075483730021e-08	2.00903297373469e-08	2.00627300379057e-08	2.01032758656531e-08	2.01058455491632e-08	2.01077167210745e-08
"HMR_8576"	1.98048647222799e-08	1.97824417830541e-08	1.9792331841703e-08	4.59782960369062e-08	1.97849341868617e-08	2.35523305324459e-08	1.97850330880351e-08	1.97916942959114e-08	1.9792457154195e-08	1.97958028702256e-08	1.97886275194757e-08	1.97849470165612e-08	1.9809322539142e-08	1.9792910082909e-08	9.95106031086097e-09	1.97818170147355e-08	1.97795054580943e-08	1.97773846918018e-08
"HMR_8577"	3.00310034757175e-08	3.005523807848e-08	3.00357036157957e-08	5.67475700398916e-08	3.00519425451416e-08	3.20604058916011e-08	3.00494335531406e-08	3.00455571988506e-08	3.00391825904658e-08	3.00400428997699e-08	3.00544527623725e-08	3.0052536332587e-08	3.00274763923413e-08	3.00416615135965e-08	2.48744184118375e-08	3.00557044872674e-08	3.00582951103477e-08	3.00598728061359e-08
"HMR_8578"	6.89589562500249e-08	6.89067041303446e-08	6.90465904313022e-08	7.78152599677689e-08	6.89754145121755e-08	7.52648236212945e-08	6.90308607639452e-08	6.906216448246e-08	6.89317925140804e-08	6.90455023008478e-08	6.88376361218658e-08	6.88699981009773e-08	6.9000371786308e-08	6.89611090054718e-08	2.47974393754633e-08	6.9013114385273e-08	6.8967943360448e-08	6.89074849757478e-08
"HMR_8579"	-9.18802797884851e-09	-9.13305002409878e-09	-9.28570886808909e-09	3.56940668345851e-08	-9.20249267739818e-09	-9.07286733959147e-09	-9.26090316859942e-09	-9.28817605361896e-09	-9.16660150648328e-09	-9.27363315751747e-09	-9.05683496245134e-09	-9.09711250144918e-09	-9.22779814790157e-09	-9.19170220632664e-09	1.36552593485336e-08	-9.23901443325735e-09	-9.1936718401981e-09	-9.13438960752007e-09
"HMR_8581"	6.79214441112326e-10	7.38507099799191e-10	5.74921494677887e-10	3.80110239728707e-08	6.68390696222495e-10	9.94972461707023e-10	6.0773040083884e-10	5.83323457855741e-10	6.9780987545556e-10	5.96076844566282e-10	8.19791294995529e-10	7.72899981225705e-10	6.41154340861835e-10	6.75645994372454e-10	1.37862840730339e-08	6.32887220347315e-10	6.78733401308134e-10	7.36869940394511e-10
"HMR_8591"	-4.74540443885698e-09	-5.7641490751555e-09	-6.13690668031449e-09	2.75141081162059e-08	-6.14843834880696e-09	-5.32323820289188e-09	-7.27572570880059e-09	-6.75426920853925e-09	-5.1858036851561e-09	-6.76191686797719e-09	-5.78533420272479e-09	-6.06523550646762e-09	-5.33884882850197e-09	-5.12205953247314e-09	8.22867158465921e-09	-6.53271622159977e-09	-5.98858808695129e-09	-6.29233892180018e-09
"HMR_8592"	7.76340808812878e-08	7.97658995392722e-08	8.17489382229523e-08	2.79386959962899e-08	8.1032869531222e-08	8.67241264955022e-08	8.29328311759503e-08	8.247206632899e-08	7.88898643672516e-08	8.20446317530209e-08	7.78712373833328e-08	7.92780284795375e-08	7.86152961136953e-08	7.92651545350418e-08	8.55382464478239e-09	8.20781072557656e-08	8.10617328000618e-08	8.06602953560314e-08
"HMR_8580"	-3.92970361651098e-09	-5.09503359308451e-09	-6.56537388196681e-09	2.75162666606581e-08	-5.90900437198269e-09	-5.65809970497539e-09	-6.62623006606004e-09	-6.65562002171388e-09	-4.77224902475829e-09	-6.23720007898245e-09	-3.24825374008633e-09	-4.3427347830872e-09	-4.27606379218527e-09	-5.1819704644999e-09	8.20360560591417e-09	-6.53226438778879e-09	-6.10518694861828e-09	-5.46045916579921e-09
"HMR_8582"	-7.50123242236113e-09	-8.28631153147323e-09	-8.5331733716484e-09	3.28222677231444e-08	-8.43181197422431e-09	-8.50714250392395e-09	-8.61950245540763e-09	-8.52799676990094e-09	-8.06088288912522e-09	-8.39987203757224e-09	-8.01437434659011e-09	-8.154076042489e-09	-7.56837329220931e-09	-7.99293923220129e-09	8.94619293559395e-09	-8.5727246530691e-09	-8.54583553244466e-09	-8.31170400913889e-09
"HMR_8587"	-8.76539691026571e-09	-8.96791870829086e-09	-8.98117602676796e-09	2.79966069463362e-08	-8.98839490981272e-09	-8.95602962304750e-09	-9.16683143596063e-09	-9.06403722243692e-09	-8.87124881082553e-09	-9.07355062652933e-09	-9.00933284713606e-09	-9.00066728793707e-09	-8.85706989421653e-09	-8.82065363079856e-09	8.89369223740167e-09	-9.0433016348944e-09	-9.02395248883563e-09	-9.00714778369401e-09
"HMR_8589"	1.24347676641995e-07	1.25451233940686e-07	1.18974779936694e-07	3.0518982306267e-08	1.21571880111323e-07	1.29166293295447e-07	1.21569526895535e-07	1.22343038492446e-07	1.19322843064389e-07	1.217105015727e-07	1.25305489758231e-07	1.19779621955512e-07	1.19989712415648e-07	1.19954916451355e-07	9.55707539537742e-09	1.22294757158896e-07	1.22228026510492e-07	1.21186512764791e-07
"HMR_8583"	9.92181589380228e-09	9.91692579282468e-09	9.81268446984092e-09	9.84087379025843e-09	9.84171761039914e-09	9.97439558306065e-09	9.82425674297688e-09	9.85086748974402e-09	9.81529892127057e-09	9.82158517392011e-09	9.91755746169378e-09	9.80377558140705e-09	9.83088096071204e-09	9.84862849286293e-09	4.83014615158112e-09	9.84735913184106e-09	9.84668278081079e-09	9.83162866425696e-09
"HMR_8584"	1.9749571106048e-08	1.97327298746893e-08	1.30675436304537e-08	1.00311974649824e-08	1.56748598066863e-08	1.58194352794739e-08	1.52711426957692e-08	1.62617699046083e-08	1.4015905600974e-08	1.57640912962279e-08	1.97471870207666e-08	1.41469520233763e-08	1.51826390605534e-08	1.47941156794118e-08	5.8845641100294e-09	1.6194233218722e-08	1.61613601429357e-08	1.54182441383778e-08
