"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"	"C27"	"C28"	"C29"	"D30"	"D31"	"D32"	"D34"	"D35"	"D36"	"D37"	"D38"	"D39"	"D40"
"HMR_8357"	0.015056782730654	0.0161257478203405	0.0136079871438741	0.0171460110106997	0.0143214972489917	0.0130804401748918	0.012526540801518	0.0137603960785667	0.0161763591613924	0.0153043626028053	0.0161182265421447	0.0167040486290211	0.0161227043487137	0.0161155322389986	0.013640130649564	0.0153888410453954	0.0141076303853547	0.0140058912825797	0.0147180742086783	0.0138461613917334	0.017843769458591	0.015915370897761	0.0142675817077832	0.015515527690853	0.0139364906040682	0.0181821542031018	0.0116445925586912	0.0121552433522093	0.0162334324952841	0.0164627291481796	0.0175202333755683	0.0175808795817251	0.00911875001820218	0.0172741221099999	0.0155697514126949	0.0167844047848153	0.0164447408131656	0.0165836258176748	0.0154976965474159
"HMR_4379"	0.0809212387490398	0.0673645609582849	0.0700830064310916	0.0679253079891815	0.0729857454100895	0.068548429981391	0.0683876018305472	0.0830316195873296	0.0789593120162297	0.0762965648364397	0.0712905747871785	0.072091441489816	0.08689663348565	0.0781650767883226	0.0967668910795236	0.0765088007303696	0.0700364047128783	0.0694580155347421	0.0833019415853412	0.0504141533017337	0.0520039917371997	0.0812644156832568	0.0656264942875322	0.0529978717123811	0.0577862990102302	0.0635669360603568	0.0547207706100026	0.0492955861400159	0.072052228912507	0.0906621900824385	0.0873819908234542	0.0857990334338526	0.0923293799167133	0.0842418311683879	0.0755976444035751	0.0850057331601978	0.0635872035721988	0.0826886269705507	0.0675896173427036
"HMR_4301"	0.0835280910762355	0.0712482009876052	0.0738784435310273	0.0718330744866134	0.0757575294491995	0.0712975614508766	0.0718303428073632	0.0859133508001719	0.0812604082877639	0.0780936993014255	0.0754641501383987	0.0750349902338035	0.0876899469109755	0.0830082465486419	0.085208400200041	0.0802897419590335	0.075410704036137	0.0751282928078687	0.0841813747454063	0.0567431254838185	0.0565816408883412	0.084058648249896	0.0673807070497771	0.0584424399097143	0.0657217849578672	0.0667659750326973	0.0568859611972185	0.0551898161828023	0.0728723095242341	0.0933739161839446	0.0926355231635701	0.0879005665312604	0.0838405284166943	0.0886203727380706	0.0797806374618044	0.0886742106185121	0.0677268615250695	0.0866411106190517	0.0711514067005131
"HMR_4355"	0.0153777698833221	0.0147819132674355	0.0141279117250704	0.0136575031356754	0.01649842460235	0.0174711070929891	0.0171854101227084	0.0196513869105666	0.0151028938485685	0.0162299582324316	0.0126195787753777	0.0178626853040329	0.0165603894279921	0.0152173555500137	0.00426725283476178	0.0200055075797035	0.0152373453253633	0.0138185744715687	0.0196315868517886	0.0114634577166596	0.0140069915903462	0.0195953658533334	0.0175903978125336	0.0167887186471302	0.0129392773489979	0.0145879172132461	0.014584603169563	0.0149507083257436	0.0207282854698738	0.0182500313393883	0.0187549400793545	0.0172322519217341	0.00700009055788632	0.0148556384184113	0.0159390594731877	0.017418797906093	0.0152554535283915	0.0151074049657211	0.014923173860603
"HMR_4358"	0.0842408109422952	0.0726435360943644	0.0748299169236481	0.071371915161979	0.0762627043284052	0.0761307274740604	0.0744867147729724	0.0836573601883417	0.0816758331048685	0.0727347143885922	0.0787946378020542	0.075295029572492	0.0874311558730221	0.0834732208138199	0.0795818610319654	0.0788508080268635	0.0740820299708309	0.0749815657281709	0.0860225980331075	0.0671996763132964	0.0634688885525387	0.0862090156579581	0.0702261697434081	0.074720200770376	0.0761912128950445	0.068729737739527	0.0612513357114977	0.0636917932843758	0.0715062740564929	0.0980666078255639	0.0971424132610632	0.0900934907592726	0.0822696853190685	0.090489205921303	0.0832130944389173	0.0905465411875459	0.0708055568625035	0.0888880154583041	0.0739840457024681
"HMR_4360"	2.11993061210685e-05	1.33051675610541e-05	1.09390761869478e-05	1.2957586691706e-05	1.16397547870488e-05	1.58267365537786e-05	1.30712493228724e-05	1.39279217097787e-05	1.18952667903081e-05	1.87870142222642e-05	2.02625068083435e-05	1.74165959364979e-05	2.17106548833351e-05	1.27275061575206e-05	0.000887366699553934	1.84616140859422e-05	1.78273429702557e-05	1.36968855508322e-05	1.73327598153765e-05	8.92483553277142e-06	1.10467278624516e-05	2.29997574022301e-05	1.45586337732491e-05	2.11022852503183e-05	2.9436162465638e-05	1.31343486743716e-05	1.12910640642635e-05	1.53472138551488e-05	1.58841681820359e-05	1.84331253558392e-05	2.23030115974748e-05	1.7053105361358e-05	0.00062128211955385	2.10064690982951e-05	2.75472103755024e-05	1.32404244794661e-05	2.58052051540651e-05	2.24833526865104e-05	1.96283950658205e-05
"HMR_4363"	0.413524521367353	0.371123553181256	0.381408335711678	0.374927425611134	0.385721265729404	0.386359372514952	0.382627647259591	0.414677901634803	0.406114270653594	0.386525121528909	0.396940762506129	0.385137663801946	0.43297592182217	0.398990835091086	0.478310128964959	0.395645624029081	0.382080315092137	0.382857337363342	0.413596347885466	0.33365843713052	0.329777341149944	0.421890027876786	0.375704649086241	0.358409628584637	0.375671163061948	0.357213338977152	0.323257763371498	0.335089890765331	0.371498623003137	0.445206993946187	0.446849927203712	0.433815227879197	0.467933747810849	0.431397221825117	0.405506715907177	0.445854166910479	0.354645311211208	0.420928225452448	0.36454366465775
"HMR_4365"	-0.400432305924146	-0.354625372672793	-0.365301234106354	-0.357836115571436	-0.368794313090873	-0.366465494581019	-0.36301766015411	-0.400401102107062	-0.391708481622802	-0.373776931144548	-0.381235813932911	-0.366315915924492	-0.420082108865956	-0.38669635978347	-0.476029265416887	-0.378022881228079	-0.367022759495059	-0.366919467483504	-0.399058258204598	-0.308041559469011	-0.305898733668061	-0.402960098998659	-0.358713552057268	-0.330929036421169	-0.350306658639441	-0.339490366454005	-0.302951777546426	-0.314784312881919	-0.355366931908295	-0.428033334022098	-0.430480529044814	-0.419099534245666	-0.463044910657146	-0.418303454052817	-0.38686565827068	-0.432118074749702	-0.335006564628269	-0.409230343638983	-0.345908476423803
"HMR_4368"	0.393029997530667	0.339423338872355	0.352782845493249	0.338113707524729	0.356754624534369	0.348111049631857	0.350436798001225	0.391522476673939	0.382360332816849	0.363249344750194	0.370002675675073	0.35385821541444	0.411411310862763	0.383570215297082	0.47257711200638	0.368119545189081	0.355291012044974	0.351425760210895	0.391770677987674	0.284172160600146	0.285330009514377	0.392135061854769	0.339355297024947	0.305325721084536	0.325363830751944	0.322854456809822	0.283780958341932	0.292645498472201	0.346919584276071	0.417994623921103	0.420898101832106	0.411451954383018	0.458846751553229	0.413855304566843	0.375650927776041	0.421926017271515	0.325882898764647	0.404812271309627	0.333685196842556
"HMR_4370"	4.98315927787608e-06	3.24825911092931e-06	3.91452971390379e-06	2.69594606444774e-06	4.92425773489252e-06	2.72428923678424e-06	4.12841661633021e-06	2.68021564051199e-06	3.29132432582733e-06	3.45013172181285e-06	4.65981063275513e-06	4.52872245093108e-06	5.27000586405293e-06	5.82746887394855e-06	0.000715821899273486	3.21613779929776e-06	3.30322930239238e-06	3.2018160364453e-06	3.7332097213119e-06	1.98541629560341e-06	2.61783219696831e-06	5.37020955324292e-06	4.69540406193027e-06	2.95606376354085e-06	6.58172081628596e-06	3.16979211238377e-06	2.79950743014094e-06	2.35335346670759e-06	3.93458783717909e-06	4.67220674589177e-06	4.35205364069071e-06	5.65308133031322e-06	0.00041795103846315	4.90401950752321e-06	4.65303988856538e-06	5.37552062879611e-06	4.05508541586993e-06	4.26803371941239e-06	3.7182026845149e-06
