"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"
"HMR_4122"	0.00763386194441177	0.00796023520137438	0.00774965683849863	0.0117108915918192	0.00827447794222548	0.00632004930943698	0.00764388124260017	0.00766345308500558	0.00683245857402245	0.00688953830381525	0.00860871377292884	0.00785664144466635	0.0085039085065535	0.00724782701636757	0.0141783481533779	0.00819069621646717	0.00783432367075729	0.00802043350556282
"HMR_4837"	-5.82207042924834e-09	-5.80688674948719e-09	-6.02993711032786e-09	-5.92198417109468e-09	-6.03437489970558e-09	-5.05758136545461e-09	-5.80741071746608e-09	-5.83681876924437e-09	-5.83509871908474e-09	-5.7505322172275e-09	-5.88856926123902e-09	-6.07051111518717e-09	-5.85624989073196e-09	-5.63935484690451e-09	-4.39353239407464e-09	-5.72054253403653e-09	-5.54056311117413e-09	-5.68491344463815e-09
"HMR_5395"	0.000764235189701007	0.000955895189485118	0.000895225958080721	0.000674496041739756	0.000953470878051074	0.000974662507604713	0.000850090626709414	0.000877970659972406	0.000933759130826435	0.000850912971532447	0.000931878678548775	0.000824857510649501	0.000878495963489199	0.000954868113978983	0.000952262611688976	0.000719385253748853	0.000817618394367017	0.000756718557229778
"HMR_5396"	0.000764235189697986	0.00095589518948676	0.000895225957706806	0.000674496050595422	0.000953470878052583	0.000974662507607793	0.000850090626710557	0.000877970659973816	0.000933759130827613	0.000850912971534507	0.000931878678549664	0.000824857510649671	0.000878495963489053	0.000954868113975071	0.000952263135988912	0.000719385253750678	0.000817618394373211	0.0007567185572317
"HMR_9727"	0.000302474257064168	0.000254251909864168	0.00030146325285467	0.000303697731685992	0.000242904614734475	0.000276593458364775	0.000290067573672424	0.00026961946359477	0.000233010260827847	0.000305845218427349	0.000293210753910856	0.00025588074140833	0.000268065808277277	0.00026843159889612	0.00033448392766945	0.00024194970323145	0.000254570481071414	0.000235367334730717
"HMR_5397"	0.000764235189707934	0.000955895189499176	0.000895225957083782	0.000674496073480024	0.000953470878065631	0.000974662507622076	0.000850090626722434	0.000877970659985934	0.000933759130839126	0.000850912971547977	0.000931878678561029	0.000824857510662823	0.000878495963498105	0.000954868113980913	0.000952264434935383	0.000719385253762656	0.0008176183943892	0.000756718557246974
"HMR_5398"	0.000764235189719695	0.000955895189510927	0.000895225956697795	0.000674496094599158	0.00095347087807792	0.000974662507635751	0.000850090626733598	0.000877970659998033	0.000933759130850072	0.000850912971562205	0.000931878678572152	0.000824857510676228	0.000878495963506854	0.000954868113988097	0.000952265643530373	0.000719385253773961	0.000817618394404733	0.000756718557262281
"HMR_5399"	0.000753971489980172	0.000945661856631274	0.000885002622696278	0.000668629171638753	0.000944184897514685	0.000960235891901596	0.000839933843536704	0.00086736760238013	0.000922244992535005	0.00083945468077738	0.000925535029963086	0.000818030419531167	0.000866724757037969	0.000940779774483624	0.000922339065234363	0.000710804296388877	0.000808228487062449	0.000748294802888026
"HMR_5400"	0.000753971489980432	0.000945661856630998	0.000885002622846483	0.000668629175361874	0.000944184897514054	0.000960235891902938	0.00083993384353582	0.000867367602380978	0.000922244992534536	0.000839454680780551	0.000925535029962922	0.000818030419531266	0.000866724757036754	0.000940779774482035	0.000922339298117219	0.000710804296388789	0.000808228487067209	0.000748294802889382
"HMR_5401"	0.000764219208052884	0.000955878987658089	0.000895225920245088	0.000674495408571815	0.000953454932733628	0.000974646432500513	0.000850074670482494	0.000877952664921801	0.000933743195940421	0.000850896890173553	0.000931860766203989	0.00082484158004735	0.000878478018765637	0.000954849239698189	0.00095225811884157	0.000719366333875675	0.000817600075304644	0.000756702394494691
"HMR_8568"	1.98004517403957e-08	1.97789624887297e-08	1.979498602847e-08	1.99803289306521e-08	1.97809063226298e-08	1.97541979514262e-08	1.97817761335425e-08	1.9789448418077e-08	1.97883455133626e-08	1.97943847969308e-08	1.97842770546116e-08	1.97782059759775e-08	1.98061487543362e-08	1.97892525267286e-08	2.5648790644841e-08	1.97787048276801e-08	1.97744853082978e-08	1.97741667593584e-08
"HMR_8569"	-9.82009710193866e-09	-9.79866216455256e-09	-9.81379929755380e-09	-9.80325126223453e-09	-9.80069626729427e-09	-9.77374924665892e-09	-9.80185510241127e-09	-9.80916765275752e-09	-9.80855106499167e-09	-9.81420653573859e-09	-9.80333969359047e-09	-9.79785357817867e-09	-9.8256636527584e-09	-9.8091559191712e-09	-9.31964761862968e-09	-9.79847484154219e-09	-9.79426118260883e-09	-9.79395538691971e-09
