"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"	"C27"	"C28"	"C29"	"D30"	"D31"	"D32"	"D34"	"D35"	"D36"	"D37"	"D38"	"D39"	"D40"
"HMR_4381"	-0.0303161010173858	-0.024965928996815	-0.0281535116451137	-0.0283853042368181	-0.0259208236339862	-0.0389137908755242	-0.0209546023166463	-0.0251308764470028	-0.0309795204429393	-0.0316482719508501	-0.027649485105289	-0.0205752818780625	-0.0264520686470363	-0.0256943444842729	-0.0177085200453997	-0.0263773644369704	-0.0243272603468656	-0.0223916771292842	-0.0265555003117146	-0.0203526730714721	-0.0204327179997686	-0.0289533575839702	-0.021040318691409	-0.017758139970808	-0.0242450537995307	-0.0264108425048749	-0.0245851387055113	-0.0197822869154023	-0.0211549934010322	-0.0317596078773014	-0.0305986177720023	-0.0237327355262582	-0.0250263863219189	-0.0282110211304293	-0.0224347852603858	-0.0173664982869193	-0.0223399100276762	-0.023873072013657	-0.0256616011573514
"HMR_4391"	0.154526852007921	0.139021032417798	0.142017705993023	0.144665010333684	0.143268744688606	0.226961581135561	0.138495604994086	0.144815310017684	0.152436710152524	0.146003358498993	0.150539283254667	0.136321111231563	0.153081338999935	0.143138081043097	0.141908871708485	0.152848678793838	0.143881833360273	0.141751111333464	0.153286267445385	0.132673347318	0.135289404606625	0.157600361540447	0.136754628186136	0.210441649407455	0.163996778942546	0.143008394342248	0.127169855918077	0.197348242336115	0.137929375593736	0.158385820768439	0.169394076644237	0.155233399277012	0.133230850519324	0.159371227111874	0.145241356796409	0.152376169647734	0.130935025249795	0.152572073512643	0.138650203340327
"HMR_4394"	0.0473081255494789	0.0408250303585191	0.0414912178643893	0.0373512298150659	0.0441435642013466	0.0548532842138241	0.0395971694924119	0.0463901952109455	0.0452592299638385	0.0464433493387948	0.0453350857398135	0.0409911750089679	0.0504163591737468	0.0433107485235185	0.0366379375694193	0.0448394346267881	0.0420075360118592	0.0383607541600655	0.0450001874229772	0.031115810924379	0.0306565723111036	0.0476940559390004	0.0374362383267982	0.0382924476782115	0.036957729091775	0.037713811386899	0.0315982648606374	0.0400061618959424	0.0386610615533099	0.0486589392273672	0.0505012876016335	0.0495767596854033	0.0360774009518015	0.0467212014711004	0.0422116590066409	0.0506285843090293	0.0392040819775814	0.045253058943708	0.0356385572750947
"HMR_4396"	-0.0216469995661505	-0.0188340061906801	-0.0194284420390235	-0.019287380176863	-0.0208574552466856	-0.0748951295827671	-0.0195289886631949	-0.0205618075826256	-0.0196640395052459	-0.0185830051046861	-0.0218152512239528	-0.0197895606388406	-0.0232745261531636	-0.0215015782990496	-0.024587871565367	-0.021590721929065	-0.0203644950079515	-0.0198141187445458	-0.0224801618085106	-0.0151604879870762	-0.0168101695022555	-0.0232373782332176	-0.0209156134323222	-0.0593769613679662	-0.0310943204975163	-0.0182244833984969	-0.0172177136308088	-0.0655445973594288	-0.020646379527778	-0.0239444558608211	-0.0249330480322692	-0.0251811811978959	-0.0214242401178739	-0.0242371251189134	-0.0224395514876931	-0.0257366869709477	-0.0198518195775829	-0.0239037649957737	-0.0180714675095529
"HMR_4521"	0.000171174017037956	0.00014626803452772	0.000152902791645628	4.31293624538493e-05	0.000205147191138357	0.000741050028640242	0.000119284946391553	0.000157698248292544	0.000170516494145721	0.000142057604073586	5.79199840122772e-05	0.000164624400335524	0.000173170394850884	0.000114317769239549	0.000192501169703023	0.000103236394384893	0.000181310000898937	7.41357264326877e-05	0.000159888481749252	0.000176268387700444	0.00020050612134598	0.000257107429572085	0.000140636551673796	0.000817449442214196	0.000612902247578383	0.000179064221655234	0.000242304615291217	0.000617858161847275	0.000125861468751247	9.52344715858534e-05	0.000147526964119947	0.00022080629554887	0.000132545675011575	0.000145042318849867	0.000200290757719463	0.000228868990289587	0.000177680716473337	0.000149541730627462	0.000167370808678395
"HMR_6410"	0.0031946406230161	0.0021461404532759	0.00296965998234077	0.00192937967553404	0.00221246631375706	0.0081939535324786	0.00267073496236298	0.00279654171066508	0.00334991873909332	0.00240460356028314	0.00215991613980506	0.00298150180038242	0.00370080167033076	0.00373264591924224	0.00157733002966077	0.00308391244803453	0.00290285195637097	0.00278988181603171	0.00317193084194394	0.00146624464809547	0.00177824735087367	0.00270518881600135	0.00226014550676964	0.0103214532632502	0.00486135217655854	0.00218851010744686	0.0014820698487279	0.00936790171345656	0.0026373919605523	0.00467190264932414	0.00419236731818956	0.00332430944153193	0.00172524426497128	0.00385413446876979	0.00301887214826311	0.00319093299879812	0.00224931712411995	0.00389270340575735	0.00237910041747805
"HMR_6412"	0.00319464062302818	0.00214614045328783	0.00296965998235246	0.00192937967554524	0.00221246631376942	0.00819395356205358	0.00267073496237486	0.00279654171067895	0.00334991873910504	0.00240460356029465	0.00215991613981676	0.00298150180039574	0.00370080167034245	0.00373264591925307	0.00157733003244988	0.00308391244804487	0.00290285195638261	0.00278988181604179	0.00317193084195645	0.00146624464810712	0.00177824735088534	0.00270518881601354	0.00226014550678361	0.0103214530983987	0.00486135200034796	0.00218851010745832	0.00148206984876102	0.00936790201495271	0.0026373919605669	0.00467190264933576	0.00419236731820212	0.00332430944154395	0.00172524426503727	0.00385413446878181	0.00301887214827607	0.00319093299881005	0.00224931712417758	0.00389270340576947	0.00237910041749274
"HMR_7745"	-0.0284578077121928	-0.0263777056883121	-0.0285515516527115	-0.0270598351273453	-0.0280706069204666	-0.0462004337467437	-0.0275801291991925	-0.0291301977741927	-0.0281456430997976	-0.0306330058899585	-0.0305908100283395	-0.0266977542851949	-0.0311786148571927	-0.0238330656436718	-0.0271658678708243	-0.0302606064608781	-0.0286376227923655	-0.0277429363013153	-0.0283894256463424	-0.0225343243503942	-0.0232673393059504	-0.0286740939367725	-0.0268498472720651	-0.0419608385393071	-0.0299911407609805	-0.0274418172976129	-0.0232911116712093	-0.0410303772208783	-0.0267184166185019	-0.0296829240014377	-0.0294853912234944	-0.0295538078622914	-0.0256670047595169	-0.0253294337599163	-0.0272959019527092	-0.0294470533278954	-0.0250963772980107	-0.0288930280680791	-0.0250363734374389
"HMR_7746"	0.0172400023173152	0.0148045470480336	0.0173854266600255	0.0189540148213818	0.0161707094276011	0.0178917324289393	0.01677396516491	0.0186253132662762	0.0175050702629942	0.0173382793667055	0.016550277109766	0.0145855558998445	0.0180770337684234	0.0162750768984925	0.017152675790788	0.0176001291694143	0.0172008186256705	0.0187509245064439	0.0176849530648232	0.011075056425292	0.0129433939840304	0.0173939471817904	0.0160868948645221	0.0166898072448431	0.0154166851582057	0.0159923542297062	0.0158212241815605	0.0150374540006524	0.014736543606505	0.0198579427906326	0.020863134082014	0.0200941504233648	0.0159048719152757	0.0173117304496076	0.0177409144552887	0.018802415830951	0.0143417133261006	0.0196269772839217	0.0164907021255882
"HMR_7747"	0.0112178053948773	0.0115731586402784	0.0111661249926858	0.00810582030596324	0.0118998974928652	0.0283087013263836	0.0108061640342822	0.0105048845079164	0.0106405728368033	0.0132947265232529	0.0140405329185735	0.0121121983853503	0.0131015810887691	0.00755798874517902	0.0100131920805273	0.0126604772914634	0.0114368041666948	0.00899201179487109	0.0107044725815188	0.0114592679251022	0.0103239453219198	0.0112801467549819	0.0107629524075429	0.0252710312944643	0.0145744556027818	0.0114494630679065	0.00746988748964972	0.0259929232202233	0.0119818730119966	0.009824981210805	0.00862225714148022	0.00945965743892646	0.00976213284421172	0.00801770331030868	0.00955498749742034	0.0106446374969442	0.010754663971894	0.0092660507841573	0.00854567131185091
