"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"
"HMR_5397"	0.000766429345948034	0.000949740289133922	0.000927753349742854	0.000848278405406228	0.000952344516566574	0.000953765958809957	0.000848766600055122	0.000876333822415734	0.000928145757748806	0.000848561819366471	0.000934002940824237	0.000812464350478353	0.000874833248237727	0.000957455311114102	0.00106324975603228	0.000717617636410348	0.000806948071474715	0.000747309483811048
"HMR_5398"	0.000766429345957369	0.000949740289146101	0.000927753349757185	0.000848278405419522	0.000952344516580004	0.000953765916136197	0.00084876660006645	0.000876333822401888	0.000928145757760809	0.000848561819377732	0.000934002940835074	0.00081246435050161	0.000874833248246464	0.000957455311123628	0.00106324975364154	0.000717617636422004	0.000806948071484958	0.000747309483824671
"HMR_5399"	0.000756102916338118	0.000939623584791587	0.000916765403740717	0.000839045166040391	0.00094306895067919	0.000939890971496223	0.000838566993762627	0.000865755981215001	0.000916761272037811	0.000837135661215102	0.000927596431906711	0.000805834871842225	0.000863145077788345	0.000943290656491151	0.00105504762329783	0.000709074560479983	0.000797817099306119	0.000739091487811696
"HMR_5400"	0.00075610291633742	0.000939623584791558	0.000916765403743119	0.000839045166040904	0.000943068950679165	0.000939890929291176	0.000838566993761808	0.000865755981189835	0.000916761272037985	0.000837135661215742	0.000927596431906398	0.000805834871844935	0.000863145077787144	0.000943290656491959	0.00105504762111231	0.000709074560480072	0.00079781709930762	0.000739091487811948
"HMR_5401"	0.000766410434499764	0.000949724093958441	0.000927737160294713	0.000848262048732408	0.000952328571768368	0.000953760917427523	0.000848750646211472	0.000876315498641596	0.000928129818134562	0.000848545864918406	0.000933985032450739	0.000812448373147227	0.00087481530459139	0.000957436376807949	0.00106324234837133	0.000717598711281372	0.000806932136846935	0.000747293501991313
"HMR_8568"	1.9800853688181e-08	1.97806795281734e-08	1.97868182275942e-08	1.97758747342781e-08	1.97819318134382e-08	1.97680822790655e-08	1.97827608655294e-08	1.97894413745952e-08	1.97897930790571e-08	1.97950762300955e-08	1.97866853450293e-08	1.97809752398065e-08	1.98068520084248e-08	1.97897053937758e-08	1.97278806494404e-08	1.97795852735841e-08	1.9775090699398e-08	1.97754238100575e-08
"HMR_8569"	-9.82045954697953e-09	-9.80032403803022e-09	-9.80746395265975e-09	-9.79557054207174e-09	-9.80169797823339e-09	-9.78615900028965e-09	-9.80281105381586e-09	-9.80915221926112e-09	-9.80995713152154e-09	-9.81486234170102e-09	-9.80566867688781e-09	-9.80056144648542e-09	-9.82633906748008e-09	-9.80957640955635e-09	-9.74708848622109e-09	-9.79933506558778e-09	-9.79480707805849e-09	-9.79515293437965e-09
"HMR_8570"	1.98008684769984e-08	1.97806940453994e-08	1.97868415008072e-08	1.97758896892149e-08	1.97819495533843e-08	1.97688266431383e-08	1.97827740203142e-08	1.97894541889946e-08	1.97898112055821e-08	1.97950932388306e-08	1.97866978008836e-08	1.97810219537246e-08	1.9806864505196e-08	1.97897206043817e-08	1.97284717880627e-08	1.9779600374363e-08	1.97750961828085e-08	1.97754388235966e-08
"HMR_8571"	1.53203674066765e-10	1.73645352728467e-10	1.64861035731374e-10	1.78410812535139e-10	1.72075111383854e-10	1.88925921081933e-10	1.70540086572749e-10	1.64624769508149e-10	1.63040379209443e-10	1.58677406764027e-10	1.69208536021603e-10	1.73411341036857e-10	1.47416878566482e-10	1.63898152431887e-10	2.26962468372768e-10	1.74523410932372e-10	1.79176430224675e-10	1.78772479432756e-10
"HMR_8572"	1.98008806863775e-08	1.97807060437725e-08	1.97868605742179e-08	1.97759020122106e-08	1.97819642489847e-08	1.976943526077e-08	1.97827850394651e-08	1.9789464880415e-08	1.97898259793676e-08	1.97951072095345e-08	1.97867083146417e-08	1.97810591740429e-08	1.98068748358222e-08	1.97897332925269e-08	1.97289743147058e-08	1.97796129511837e-08	1.97751008029692e-08	1.97754512797694e-08
