"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"
"HMR_4371"	0.000502423302897037	0.000326525419271001	0.000417935143852837	0.00043185640966019	0.000489555499423271	0.000560459617104267	0.000391109823427602	0.000423683512427871	0.000436157622135736	0.000439452466015244	0.000395915887109131	0.000509884549142094	0.000543042370960332	0.000525563060387472	0.000761529488041669	0.000355424484335532	0.000353627523275251	0.000391344779373746
"HMR_4372"	0.000502423304160975	0.000326525420535389	0.00041793514511692	0.000431856410924121	0.0004895555006869	0.000560459397143042	0.0003911098246912	0.000423683513691744	0.000436157623399695	0.000439452467279037	0.000395915888374863	0.000509884550406378	0.000543042372224623	0.000525563061652693	0.000761529502346758	0.00035542448559955	0.000353627524539481	0.000391344780639342
"HMR_4373"	-0.397001686626579	-0.345825501575506	-0.359176049070152	-0.347583207503374	-0.360784960427328	-0.408290884922719	-0.356214496448336	-0.399025085236239	-0.386770528094876	-0.373366518238974	-0.373654978990729	-0.356216514832593	-0.415199239343486	-0.38850874705424	-0.3156316063442	-0.371590107595805	-0.359559324260115	-0.355762429062946
"HMR_4375"	-0.170347838454534	-0.145395803894354	-0.15209832779041	-0.149449086414665	-0.154725175214352	-0.162284106694584	-0.150478775923259	-0.177786617282141	-0.165572727725736	-0.164978926774513	-0.152145062888787	-0.151542029339942	-0.180093920612535	-0.166989840619298	-0.121481783129613	-0.162707810158163	-0.151300332936922	-0.150649055166384
"HMR_4377"	4.96652547939923e-05	3.78263691402235e-05	5.37940252652488e-05	3.18110351888159e-05	5.58742406759227e-05	0.000185659105182813	4.02111564758906e-05	6.06700264347672e-05	6.29607044847869e-05	6.72334771906e-05	5.35676473589163e-05	3.26609312425892e-05	5.00100975630311e-05	2.39310053232484e-05	8.65788061344615e-05	3.86661948074253e-05	4.89936962838027e-05	5.19360490188694e-05
"HMR_4381"	-0.0444545685505126	-0.0359725823306171	-0.0397755887765399	-0.0411509297774117	-0.0375552976056226	-0.0422231328750668	-0.0336455450760847	-0.0407630348626547	-0.04368899722244	-0.0474045341613611	-0.038500985615344	-0.0302530072281269	-0.041869318065689	-0.0397177784591814	-0.0208617293161121	-0.0392213717910067	-0.0367285723226159	-0.0360185836952681
"HMR_4391"	0.178152987755807	0.158133749140615	0.161519026181738	0.163407967616791	0.163668861952853	0.185288173633513	0.15896595780654	0.171534908250249	0.175463392455395	0.170185276927208	0.171153933625339	0.155034358522427	0.178690153542859	0.167504831038542	0.148024471586752	0.170789573653607	0.165851510285931	0.16016032159502
"HMR_4394"	0.0527838153908603	0.0442644471399716	0.045276600093703	0.0438236477254469	0.0479673001012915	0.0486079157407303	0.0446511616678422	0.0527115908278159	0.0498693541378523	0.051204359909412	0.0482725346648004	0.0438061574133235	0.0556530089385685	0.0497778508584198	0.0373864549604314	0.0487105878137793	0.0468655522576044	0.043954915491797
"HMR_4396"	-0.0245369849075392	-0.0216733331240241	-0.0223538579701463	-0.023281061654728	-0.023976102207596	-0.0341967398606548	-0.0226173270514426	-0.0240086498450833	-0.0218944766595724	-0.0223857081670035	-0.0246387177346297	-0.0224900642753408	-0.0260235478753597	-0.0243021088680259	-0.0225257987595326	-0.0248752459917459	-0.0229820323949073	-0.0231291228299211
"HMR_4521"	0.000314946721447047	0.000306631503352164	0.000300527256204056	0.000115300205295816	0.000409402145643759	0.000576109375151991	0.000249480145891117	0.000343231639275429	0.000292814016873196	0.000352064041778603	0.000111427300130263	0.00030389396859482	0.000308843503117011	0.000211619310737683	0.000457617935442335	0.000210890193978734	0.000334339390892965	0.000168611391975402
"HMR_6410"	0.00360749462848097	0.00237045391933729	0.00320158308649689	0.00207543680637042	0.00246163108648956	0.00288180745121717	0.00293435215559073	0.00337820079833855	0.0037201318281168	0.00268407937863742	0.00222587930823763	0.00343649280343853	0.00421133277594465	0.00424347250323582	0.00245875868267751	0.00292879218779857	0.00321238591987077	0.0023283857064633
