"A01"	"A02"	"A03"	"A04"	"A05"	"A06"	"A07"	"A08"	"A09"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"D30"	"D31"	"D32"	"D34"	"D35"	"D36"	"D37"	"D38"	"D39"	"D40"
"HMR_1933"	2.17682989681909e-14	2.28458161097601e-14	3.21885176226784e-14	2.88898876983543e-11	2.33865962347581e-14	1.58842739829154e-14	2.9205662957755e-14	3.12971594312207e-14	2.16275425140565e-13	2.23117903418247e-14	2.0854755123362e-14	2.21489349328756e-14	2.41720206614728e-14	1.99613880453862e-14	1.55189266090608e-11	2.21536157660998e-14	2.23585849620004e-14	2.1230844599686e-14	2.39997919468435e-14	2.12565465441662e-14	2.03368658152272e-14	-1.18978860889648e-10	2.00543959121979e-14	2.51839646074324e-14	2.19980225187174e-14	1.14967843112554e-11	2.12046504064104e-14	1.60633752122321e-14
"HMR_1934"	9.19721964779759e-14	9.60067606453246e-14	1.35900209756458e-13	1.30030622191074e-10	9.65260344246308e-14	6.94683340448488e-14	1.20889503247942e-13	1.38177567857791e-13	1.06108863048251e-12	9.57881970148639e-14	8.47557536783804e-14	9.16947114528884e-14	1.04131167651038e-13	8.19854077271973e-14	7.70171956180724e-11	9.18540792932015e-14	9.28377629957392e-14	8.81536773256531e-14	1.00605348041836e-13	8.83933914095649e-14	8.68579725610539e-14	6.79290029299423e-11	8.4223048307521e-14	1.04505522986319e-13	9.31089681685446e-14	5.55301096959575e-11	8.82071509776426e-14	6.87711124562931e-14
"HMR_1935"	-6.62950255687685e-14	-6.92189534063805e-14	-9.75035122246701e-14	-9.36579499362623e-11	-6.99602885015556e-14	-5.00795615644291e-14	-8.71893905645639e-14	-9.9137629229924e-14	-7.4730042104334e-13	-6.89302323852612e-14	-6.14250285158525e-14	-6.62916361109595e-14	-7.48677053483893e-14	-5.92581794193823e-14	-5.4398616711001e-11	-6.64908534736623e-14	-6.71082716228391e-14	-6.38444098021704e-14	-7.24282025604812e-14	-6.3827718175175e-14	-6.24071616949151e-14	-9.50685791032768e-12	-6.06478420348658e-14	-7.53788825249312e-14	-6.69951620789116e-14	-3.95062764971298e-11	-6.37583583934792e-14	-4.97920694074754e-14
"HMR_1940"	-6.20961453833724e-09	-7.30561761869247e-09	-4.12349231739848e-09	1.61436965772033e-07	-6.61874070520319e-09	-7.476819584312e-09	-6.08064462861659e-10	-4.3270457273329e-09	-5.36933872240856e-09	-7.02165849028206e-09	-4.4782835509777e-09	-5.95157460966782e-09	-4.77166813326304e-09	-7.79504326386121e-09	5.61714814012027e-08	-5.11899789834179e-09	-5.69397980530094e-09	-6.41892400886188e-09	-2.40929207966891e-09	-3.06793398657305e-09	-6.92292814262817e-09	0.000115708720155972	-3.44857658025002e-09	-3.52033062213803e-09	-6.39956473723238e-09	8.13038782664081e-08	-5.73507353321617e-09	-6.14762920914131e-09
"HMR_1941"	3.65856036061468e-09	2.58777497604535e-09	5.74078902862079e-09	1.70524330721076e-07	3.26524356111336e-09	2.40031474120859e-09	9.24606085385194e-09	5.53952396226172e-09	4.49712167413013e-09	2.85692952175911e-09	5.38386412029258e-09	3.93563511774403e-09	5.10167825379191e-09	2.08112495961267e-09	6.59278143415977e-08	4.75258493873657e-09	4.18578308414646e-09	3.47032743369177e-09	7.44410430406362e-09	6.78988153204685e-09	2.9507028806506e-09	8.68415743311728e-05	6.40895260844111e-09	6.34047260674593e-09	3.48160184772519e-09	9.1060954901429e-08	4.13608459472233e-09	3.74481368078485e-09
"HMR_1942"	3.31288090084303e-09	3.45205788518887e-09	4.7598259027459e-09	-4.04392185664597e-09	3.82637071320368e-09	2.21880234420886e-09	5.84274631845282e-09	4.76777848318344e-09	3.59135712996012e-09	2.95288553652564e-09	4.50338665650672e-09	5.00257708319952e-09	5.34403431928752e-09	1.58993814782942e-09	5.70930065202832e-09	4.88503160449026e-09	4.92517844308867e-09	4.52240308171745e-09	3.73722764363456e-09	2.79909985689309e-09	3.01343858400882e-09	-3.39482341164227e-09	3.66749534968895e-09	5.40287836015008e-09	4.68639368888351e-09	1.53341407330731e-09	3.77471909656145e-09	4.82042613338925e-09
"HMR_1943"	-5.81016459138919e-14	-6.00830404186814e-14	-8.40729316911826e-14	-8.1269895314851e-11	-6.10975243480866e-14	-4.48795209793448e-14	-7.48227557253612e-14	-8.63031349248704e-14	-6.39851140229064e-13	-6.07872653692579e-14	-5.27080730554059e-14	-5.72134595742172e-14	-6.50022016471331e-14	-5.19225923933929e-14	-4.63690051191252e-11	-5.80256209883603e-14	-5.77079608037679e-14	-5.5794124270712e-14	-6.29447442056401e-14	-5.52886989028464e-14	-5.44955835539725e-14	-1.82108069569178e-10	-5.30044135054206e-14	-6.50623604227879e-14	-5.73613605862992e-14	-3.47775914575563e-11	-5.60768772603126e-14	-4.47767003917688e-14
"HMR_1948"	-6.06283947292518e-09	-5.87726585344768e-09	-6.15828260241321e-09	8.07809160310735e-08	-6.20127486429791e-09	-4.76907943864415e-09	-6.72500644260536e-09	-6.67706480235715e-09	-5.47140587572995e-09	-5.94040981843519e-09	-5.37354592688665e-09	-7.02188452170068e-09	-7.06602433566733e-09	-3.8255382867876e-09	6.12284856280033e-09	-5.85604586026977e-09	-7.17555711944239e-09	-6.66713762070518e-09	-4.32204140363396e-09	-3.18537078553367e-09	-5.9316664436572e-09	8.33686191041585e-05	-5.01585684122303e-09	-5.74183097084762e-09	-7.67106652596617e-09	3.02414168683453e-08	-5.59788893978613e-09	-6.75276384531761e-09
"HMR_1949"	-2.74991243349592e-09	-2.42515377329584e-09	-1.39838757313768e-09	7.68123890926227e-08	-2.37484977013108e-09	-2.55023701032254e-09	-8.82203740466166e-10	-1.90921719414201e-09	-1.87951706251856e-09	-2.98747313129277e-09	-8.70112440037443e-10	-2.01925756017652e-09	-1.72193730192091e-09	-2.23555493236038e-09	1.18673034769799e-08	-9.70959850875885e-10	-2.25032754778901e-09	-2.14468436211086e-09	-5.84765317829452e-10	-3.8622743284681e-10	-2.91818299833759e-09	8.33652689994837e-05	-1.34832120371021e-09	-3.38896682577295e-10	-2.98462557598282e-09	3.18023346159228e-08	-1.82312320894752e-09	-1.93229594790483e-09
"HMR_1950"	-3.31288523735618e-09	-3.45206342400166e-09	-4.75983300922564e-09	4.03646879415017e-09	-3.82637618913938e-09	-2.21880619670908e-09	-5.84275197661465e-09	-4.76778553681052e-09	-3.59141465900564e-09	-2.95289047583461e-09	-4.50339128476453e-09	-5.00258227191125e-09	-5.34403974476027e-09	-1.58994241608053e-09	-5.7126648675953e-09	-4.88503719009584e-09	-4.92518375024908e-09	-4.52240824611896e-09	-3.73723207947107e-09	-2.79910374432861e-09	-3.01344289104416e-09	3.36251445675494e-09	-3.66749907469338e-09	-5.40288408334872e-09	-4.68639854871041e-09	-1.53563143455027e-09	-3.77472358940333e-09	-4.82043044723126e-09
"HMR_1951"	-3.3128823147006e-09	-3.4520619830057e-09	-4.75983264719737e-09	4.04247894204538e-09	-3.82637410831418e-09	-2.21880293626503e-09	-5.84275070447308e-09	-4.76778309699469e-09	-3.59141253362248e-09	-2.95288755809334e-09	-4.50338951950783e-09	-5.0025812168651e-09	-5.34403846635083e-09	-1.58994028125778e-09	-5.71010963229406e-09	-4.88503570329877e-09	-4.92518278412908e-09	-4.52240657092174e-09	-3.73722882997906e-09	-2.79910017556446e-09	-3.01344059253027e-09	3.24197961163065e-09	-3.66749688603607e-09	-5.40288316993651e-09	-4.6863977339142e-09	-1.53182318988885e-09	-3.77472126321601e-09	-4.82042840781733e-09
"HMR_1989"	-9.92541896800582e-09	-9.93566793062969e-09	-9.95210888076034e-09	-9.42648703127871e-09	-9.95384857598976e-09	-9.93440440238493e-09	-9.950390707919e-09	-9.92833081502397e-09	-9.94998044042311e-09	-9.95113488713795e-09	-9.95463001770102e-09	-9.93455931163885e-09	-9.92912434483779e-09	-9.95157860455296e-09	-9.91788769462013e-09	-9.95789473751517e-09	-9.95621578051857e-09	-9.93728294884569e-09	-9.94804585290272e-09	-9.92010147482243e-09	-9.94955476318402e-09	2.32424854189749e-05	-9.92255697867197e-09	-9.93185983433359e-09	-9.95195493274874e-09	-9.93543436409494e-09	-9.94933132645031e-09	-9.95581424712291e-09
"HMR_1990"	0.0281163299959118	0.0213253205966552	0.0173878017902728	0.029171974566299	0.0214051570456229	0.0402464243530635	0.0113526419894769	0.016664194209906	0.0224373897201024	0.0276980176896344	0.021330949802598	0.0117384632873828	0.0118039065070392	0.0275212067531268	0.0103052869493577	0.0200391060027632	0.0211012609502122	0.0161664292876045	0.019513344664177	0.0215937277824351	0.0228560013800758	0.027942816657485	0.0217885472085318	0.010462178366737	0.0166924515388835	0.0115921177860012	0.0164232850086088	0.0118307256728552
"HMR_1991"	0.0281163200704954	0.0213253106609901	0.0173877918381681	0.0291719651393061	0.0214051470917773	0.0402464144186603	0.0113526320390903	0.0166641842815779	0.0224373797701295	0.0276980077385018	0.0213309398479709	0.0117384533528265	0.0118038965779175	0.0275211968015509	0.0103052770315727	0.0200390960448712	0.0211012509939993	0.0161664193503242	0.0195133347161343	0.0215937178623364	0.0228559914305234	0.0279660591407174	0.0217885372859772	0.0104621684348806	0.0166924415869313	0.0115921078506215	0.0164232750592801	0.0118307157170424
"HMR_1992"	0.0281163101429359	0.0213253007207843	0.0173877818861938	0.0291719556396298	0.0214051371365665	0.0402464044801321	0.0113526220903966	0.0166641743533455	0.0224373698186276	0.0276979977851667	0.0213309298931785	0.0117384434163376	0.0118038866485062	0.027521186845384	0.0103052671221056	0.0200390860873438	0.0211012410387259	0.0161664094112739	0.0195133247670663	0.0215937079360568	0.0228559814782719	0.0279878726944956	0.0217885273621991	0.0104621585019873	0.0166924316347699	0.0115920979128327	0.0164232651074062	0.0118307057602134
"HMR_1993"	-9.92756452989314e-09	-9.94021138890859e-09	-9.95198318025405e-09	-9.49862744962943e-09	-9.95521647326156e-09	-9.93853056412142e-09	-9.94870188411538e-09	-9.92823762016125e-09	-9.95151911606062e-09	-9.95333977738527e-09	-9.95479830761251e-09	-9.93649473429194e-09	-9.92941631979022e-09	-9.95617236468958e-09	-9.9096894344224e-09	-9.95753277786312e-09	-9.95527901299288e-09	-9.93905535071313e-09	-9.94907431175367e-09	-9.92628506027575e-09	-9.95225625738621e-09	2.18135575461455e-05	-9.92378321201722e-09	-9.93290014489156e-09	-9.95216675331447e-09	-9.93792041049189e-09	-9.95187908560498e-09	-9.95683158765329e-09
"HMR_2002"	2.29573596799426e-08	2.85627175522496e-08	2.50052513903198e-08	-1.38098650341589e-07	2.76111159491776e-08	2.78908420386914e-08	2.06962936580291e-08	2.31478447312861e-08	2.38970922217252e-08	2.56897521727639e-08	2.74493565932676e-08	2.73713258794328e-08	2.45280970673223e-08	2.77810472959494e-08	-4.00139842093861e-09	2.87187537292843e-08	2.79586095247586e-08	2.81436948260105e-08	1.88328408354255e-08	2.12338711960691e-08	2.53942579256372e-08	-0.00017825876413774	1.92513160621188e-08	2.66525491537939e-08	2.60866052162467e-08	-7.80101549191503e-08	2.55104839336218e-08	2.86758865750136e-08
"HMR_2003"	5.00530783487108e-10	5.17955900392053e-10	4.56757076605641e-10	-1.1858324322489e-09	5.04869590578494e-10	4.81251816175643e-10	4.20126711198066e-10	3.63918783996553e-10	5.13422748760206e-10	4.72594685607675e-10	4.72660244277279e-10	4.95942398259785e-10	4.77341499660611e-10	5.1061233019567e-10	9.13604192298578e-11	5.29408850091784e-10	5.29979060637231e-10	5.20238074841473e-10	2.05628181149109e-10	2.97858848696819e-10	4.69777883260747e-10	1.15601778150065e-09	3.28924831816124e-10	4.22996471183268e-10	4.94011942464567e-10	-5.30106403218156e-10	4.47170744877212e-10	5.26507171194623e-10
"HMR_2004"	-1.31566774072556e-08	-1.84195101671225e-08	-1.51735960185473e-08	1.32838812560987e-07	-1.75573342392488e-08	-1.78143998302849e-08	-1.1162485449856e-08	-1.35176659518677e-08	-1.40887355185026e-08	-1.57941626860447e-08	-1.74283900575278e-08	-1.73806911779595e-08	-1.47776632389296e-08	-1.77179942523198e-08	1.19694824607386e-08	-1.85363667332128e-08	-1.78422327190564e-08	-1.804232654945e-08	-9.5591758397795e-09	-1.18044214958424e-08	-1.55473666788031e-08	0.000127132139682518	-9.83241683905067e-09	-1.67997313144097e-08	-1.617386370667e-08	7.95767637479239e-08	-1.5724251879734e-08	-1.85273057451418e-08
"HMR_2005"	-3.96103450720645e-09	-8.82941324201481e-09	-5.89530569622345e-09	1.24543755938893e-07	-8.0600371007362e-09	-8.25490338593806e-09	-2.23764563849676e-09	-4.37613423048191e-09	-4.90610334276212e-09	-6.44615014247684e-09	-7.93112967685872e-09	-7.94898091899474e-09	-5.61350723163235e-09	-8.21409008711352e-09	1.90319424089392e-08	-8.91295159009517e-09	-8.29520330658277e-09	-8.50560422664309e-09	-6.76071388262264e-10	-2.81452489037412e-09	-6.25137859728906e-09	7.57737023783956e-05	-9.00760122647683e-10	-7.43979680982298e-09	-6.82595660416313e-09	7.66809270067701e-08	-6.46872453557366e-09	-8.94002330303209e-09
"HMR_2007"	-5.99964943399016e-09	-8.43238040463581e-09	-7.84516692289804e-09	2.46991469970353e-08	-8.19757697176042e-09	-8.58030825038637e-09	-7.05667936317047e-09	-6.78879055081214e-09	-7.14189319353205e-09	-7.3896629142658e-09	-8.85662923588891e-09	-7.77520975578308e-09	-6.76231960354925e-09	-8.8066618421549e-09	-7.43608133656276e-09	-9.02666527115566e-09	-8.24762926509727e-09	-8.15572336708368e-09	-6.20578967790885e-09	-6.79957771847584e-09	-7.18035860583656e-09	6.35163586583726e-05	-5.67802957632458e-09	-8.46653136817311e-09	-6.87813304859009e-09	1.08210655472835e-09	-7.52212533237127e-09	-8.42475491815184e-09
"HMR_2009"	-9.08116610062014e-09	-8.9736824522543e-09	-9.85383798435886e-09	-7.21286688798266e-09	-9.85589344225957e-09	-9.28677881111683e-09	-9.84962645919908e-09	-9.18398977779886e-09	-9.85506370084484e-09	-9.85811011794313e-09	-9.85588228750907e-09	-9.26764505738725e-09	-9.2007522392076e-09	-9.85744398006756e-09	-7.24612184770631e-09	-9.85533125698837e-09	-9.85590636953423e-09	-9.14322643584917e-09	-9.85299593379378e-09	-9.17168737103925e-09	-9.85627021977169e-09	5.86771811160745e-05	-9.02336565877853e-09	-9.24801224638656e-09	-9.85487386815379e-09	-9.81581565527009e-09	-9.85455718928909e-09	-9.85365680074597e-09
"HMR_2010"	3.80740152858314e-05	1.63234777107576e-05	-9.4403836327705e-10	5.99913302672981e-07	-1.62964038897566e-10	1.60314235924876e-09	-1.82753397507003e-09	-1.29591105395609e-09	-1.19647915608268e-09	-1.9306312121103e-11	1.3737243723399e-10	-6.06877967634063e-10	-1.09330229834375e-09	3.95628461439246e-10	-6.05176062081458e-09	5.1530535212113e-10	6.27930862949074e-10	-3.29492688127835e-10	-6.19405181099624e-10	4.82302380479541e-10	-2.60583144144172e-10	0.00223001281105186	-1.25918329951548e-09	-1.33040870553369e-09	-1.05554716560693e-09	-3.33405955841189e-09	-1.00532531379662e-09	-1.30158476900117e-09
"HMR_2011"	3.80740152840774e-05	1.63234777087042e-05	-9.44041768218359e-10	5.99914197766401e-07	-1.62965594803467e-10	1.6031420749581e-09	-1.82753501659943e-09	-1.29591106441337e-09	-1.1964823194812e-09	-1.93076774407989e-11	1.37370884168227e-10	-6.06879704430526e-10	-1.09330345002435e-09	3.95626587509809e-10	-6.0459485562562e-09	5.15303623457528e-10	6.27929023139458e-10	-3.29494280464601e-10	-6.19406030586132e-10	4.82302063732759e-10	-2.605845034163e-10	0.00223001282362301	-1.25918394334753e-09	-1.33041052173212e-09	-1.05554887559936e-09	-3.34679955231232e-09	-1.00532645922459e-09	-1.30158520211433e-09
"HMR_4766"	0.000929415303373686	0.00281376122510286	0.00235141200199615	0.00214742471251753	0.00207223127944312	0.00187640213967658	0.00191638701976518	0.00209661884802779	0.00124206681459125	0.00163717891781873	0.00287375108174007	0.00197782236667686	0.00194965131244798	0.000644014314882049	0.00157629226873096	0.00180999563173723	0.00167739205287979	0.00170331674363013	0.00165049355099769	0.00246738965750375	0.00127863583292945	0.00455670199018549	0.000930022107971571	0.00179451065607508	0.00168925668583636	0.00107130452561612	0.00165210139375185	0.00146414616824357
"HMR_6793"	4.9555707183981e-10	1.59281108000794e-09	9.41712881288348e-09	9.57049677189341e-09	2.85336029851012e-09	9.40778809923516e-09	9.60199157733686e-09	9.47617788486367e-09	9.59609398593038e-09	2.85678813665051e-09	6.69276129130509e-10	1.10347179561985e-09	2.61408504473561e-09	9.59221673540679e-09	9.59062190043593e-09	4.84667669087053e-09	9.59752827671651e-09	3.01809218094289e-09	6.04592070344982e-10	9.60537643558097e-09	1.40707806762216e-09	-2.38702904959909e-10	3.26714943800507e-09	2.97063415164406e-09	9.42577710522352e-09	9.59387964227719e-09	3.64881687207922e-09	2.82329962748061e-09
"HMR_6794"	-4.95557436062309e-10	-1.59281173680748e-09	-9.41712948552973e-09	-9.58033145106345e-09	-2.85336090054596e-09	-9.40778830843983e-09	-9.6019923834299e-09	-9.47617904074852e-09	-9.59609442150601e-09	-2.8567890149669e-09	-6.69277094494763e-10	-1.10347257866687e-09	-2.6140859802238e-09	-9.59221705829278e-09	-9.59170370033805e-09	-4.84667777987765e-09	-9.59752854513965e-09	-3.01809307485426e-09	-6.04593254411984e-10	-9.6053772031559e-09	-1.40707850099784e-09	6.16383905561314e-10	-3.26715102420903e-09	-2.97063576261536e-09	-9.42577744184291e-09	-9.59532069765543e-09	-3.64881782534389e-09	-2.8233000811119e-09
"HMR_6795"	1.76962585999005e-08	1.4693028275552e-08	-1.01240426365174e-09	-6.16264235598162e-09	8.97151103561975e-09	-1.00945340865846e-09	-7.53698862508524e-09	-1.63966605150665e-09	-7.00403020524639e-09	1.16167242826428e-08	1.61788966806531e-08	1.54656278810916e-08	1.18353627244222e-08	-6.82332469950559e-09	-7.13585939023457e-09	7.36277812385613e-09	-7.17222157927139e-09	1.12425948252098e-08	1.75838299810663e-08	-6.82651995623362e-09	1.5217822759555e-08	6.63086435811849e-09	1.07593763550122e-08	1.13992903559596e-08	-1.12396392413401e-09	-6.6487689289503e-09	8.25124927349976e-09	1.16951191033791e-08
"HMR_6796"	-9.69002392671696e-09	-9.63853943440922e-09	-9.81537457786469e-09	-9.74872098661434e-09	-9.6560380100048e-09	-9.80272272406591e-09	-9.77834131403212e-09	-9.80980664060417e-09	-9.7689515931285e-09	-9.60011619441697e-09	-9.69315238454294e-09	-9.67644559346049e-09	-9.64185799803935e-09	-9.77485896346803e-09	-9.75634200321047e-09	-9.59847856853195e-09	-9.76590969629585e-09	-9.61714385069852e-09	-9.69168194806742e-09	-9.76466190838952e-09	-9.65037801877848e-09	-4.89480223649807e-09	-9.62080431760957e-09	-9.62094732087029e-09	-9.80522120641403e-09	-9.76402303824389e-09	-9.65457228799447e-09	-9.62903763497044e-09
"HMR_7648"	7.51656521825367e-09	-8.08522445771365e-10	1.99500332015467e-09	1.09506290084823e-07	1.11546237405083e-09	-1.10902197215135e-09	3.00526951433395e-09	5.76082899134134e-09	2.36670128426751e-09	-6.06550183975339e-10	2.54096860772038e-09	1.04560149941141e-09	1.33457848128077e-08	-1.23703471153756e-09	6.27737487351992e-09	-4.1149976393241e-09	-1.70857582249145e-09	-1.59487787379209e-09	6.64516329631429e-09	2.9998418993229e-08	6.77482862521363e-09	8.48023700262503e-05	1.06470555512118e-08	5.13724193429254e-09	1.18073852505584e-08	3.8499386490024e-08	1.1077699963973e-08	-5.05138997956929e-09
"HMR_7928"	-7.50042691994955e-09	-8.36109984946903e-09	-8.11244267259202e-09	4.50793732522927e-09	-8.15821382532991e-09	-7.97052594774396e-09	-7.45999740109904e-09	-6.98410857355088e-09	-8.19186193855569e-09	-8.05114675432977e-09	-8.63615545192213e-09	-8.04918169651545e-09	-7.5429709656351e-09	-8.63629507769011e-09	-8.68339595837421e-09	-8.92129892178231e-09	-7.89225733481752e-09	-8.18876755179962e-09	-7.90062949443027e-09	-7.51601999001749e-09	-8.01532419233243e-09	5.52850846060235e-05	-6.92643170733057e-09	-8.66577995369009e-09	-7.14389437345481e-09	-7.99697707592546e-09	-8.14258491669795e-09	-8.51897364146136e-09
"HMR_7930"	2.67878282786151e-09	2.70195759820652e-08	6.89291382703457e-08	1.39942192355874e-06	3.18628070404778e-08	3.13967920067008e-08	8.92107602217897e-08	2.51989027516508e-08	2.00438926049827e-08	5.91051203374018e-09	3.51377661184911e-07	2.76109223356116e-08	2.0142295998903e-08	3.99854267437404e-08	4.84014140521421e-06	4.82834852682817e-07	6.06787404973655e-08	3.44091290669794e-08	3.44977675028613e-08	4.01904939754823e-08	4.85156431328049e-09	0.000224434798081441	1.84061990313422e-08	1.98688348375238e-07	6.69147546927743e-09	9.85911012211298e-07	2.35465691270003e-08	6.4196421232569e-08
"HMR_7931"	2.89223357585092e-07	3.99618103959795e-07	4.99278381322024e-07	9.20945354750423e-06	4.40813107070083e-07	5.34658155056399e-07	5.42035313670329e-07	4.08277841235292e-07	5.07736542698297e-07	4.52595368138798e-07	8.99168501344487e-07	3.69044254821585e-07	4.03038572261004e-07	1.00702947776038e-06	6.20660690799326e-06	1.08515544048727e-06	2.99708967904146e-07	3.49299939726044e-07	9.40068673999549e-07	1.11087000546028e-06	5.4139788268978e-07	0.000315268546086604	6.03352082959565e-07	1.3717867924653e-06	2.82883721805598e-07	1.15711811247929e-05	8.40293961360208e-07	4.56384006243834e-07
"HMR_7932"	-9.17844810543354e-09	-9.3716847772806e-09	-9.14671717551854e-09	1.68765867615622e-09	-9.28402292989599e-09	-9.3815894724244e-09	-8.85019801206554e-09	-8.97066521055477e-09	-9.23395772948655e-09	-9.31124222690125e-09	-9.28207935041277e-09	-9.19085767714224e-09	-9.03447522129269e-09	-9.46038592242816e-09	-8.55272471422354e-09	-9.30053832953888e-09	-9.12890368987638e-09	-9.24362335985197e-09	-9.0525088274581e-09	-9.1178144788525e-09	-9.25874289223504e-09	5.80224501593882e-05	-8.96083873397036e-09	-9.19556442164006e-09	-9.05601001046057e-09	-8.19991247143158e-09	-9.21652514145919e-09	-9.26185822336116e-09
"HMR_7934"	6.19948881982667e-10	-6.4144900388597e-10	9.32116019803951e-10	9.59470164444033e-08	3.86242649317048e-10	-1.46002956462915e-11	2.14803746545276e-09	7.43334581760633e-10	9.69562052956501e-10	6.85976853724536e-10	6.37677873519988e-10	-1.57002768977931e-10	3.49596614350134e-10	4.26201584975024e-10	1.66106163095427e-08	2.92994571575692e-10	4.03040751360113e-10	-4.17792123564116e-10	2.25539359062288e-09	1.96974573387961e-09	8.38294772938841e-10	6.69518128753838e-05	1.16041350130166e-09	3.25754850518419e-10	6.92767983957779e-10	2.29302455547719e-08	8.78268003431797e-10	2.15958098142833e-10
"HMR_7935"	2.95480252951178e-06	6.68748388558354e-07	1.35768110180314e-06	0.000156513601347664	1.49918826355221e-06	7.11267827918365e-07	2.66049772263509e-06	4.30751118669059e-06	2.95084669674724e-06	2.27701323678872e-06	2.66901360888869e-06	1.3044534839328e-06	2.14042892908251e-06	1.96867021788389e-06	1.33525812153426e-05	1.34120108045013e-07	4.38494970335656e-07	4.79590126469854e-07	5.9250843029565e-06	1.69820934542784e-05	3.82478517890562e-06	0.00133028542407113	1.63830236015178e-05	2.1552740287037e-06	3.17306590144932e-06	0.000158047211103975	6.90932764315051e-06	3.83652218113131e-07
"HMR_7936"	3.94019057591903e-05	2.55857428321815e-05	3.32737722206333e-05	0.000207611618258841	2.97341862805779e-05	3.34897995747419e-05	3.91466399133413e-05	4.16128092182489e-05	4.2962380055042e-05	4.45033382328609e-05	2.74579482264308e-05	2.94932038018739e-05	3.85088138994632e-05	3.71740331410135e-05	6.92665126478277e-05	1.39551785976982e-05	1.68104147994733e-05	2.33106280797478e-05	5.78723652627903e-05	7.81895033681538e-05	4.33022404175004e-05	0.000436115584362494	5.56440334035422e-05	3.67814135206251e-05	3.36682490285158e-05	0.000212848017258954	4.84290735178144e-05	1.90096562767075e-05
"HMR_7937"	2.98401859171482e-07	4.0898984446024e-07	5.08425179791525e-07	9.20783569788447e-06	4.50097186394109e-07	5.44039783845639e-07	5.50885583097816e-07	4.17248583857612e-07	5.16971068493988e-07	4.61906665675066e-07	9.08450630029676e-07	3.78235165947324e-07	4.12073106828039e-07	1.01648991272531e-06	6.21519874787025e-06	1.09445603248497e-06	3.08837925210343e-07	3.58543614296064e-07	9.49121242132256e-07	1.11998787145697e-06	5.50656676239728e-07	0.000257246106493721	6.12312971730556e-07	1.38098241873963e-06	2.91939785520492e-07	1.15794102342844e-05	8.49510538499196e-07	4.65645904005954e-07
"HMR_7938"	3.92447153218712e-05	2.55665739289144e-05	3.32424154148249e-05	0.000206513221735056	2.97124089289161e-05	3.34667402771811e-05	3.91173390883181e-05	4.15735856093339e-05	4.28595288596562e-05	4.44008634510602e-05	2.74450477237214e-05	2.94683767471789e-05	3.84699460999441e-05	3.7130292447261e-05	6.91833182124959e-05	1.39514721239883e-05	1.680496644851e-05	2.32918266929576e-05	5.77193720855306e-05	7.80841620213108e-05	4.31923907797947e-05	0.000436049558689128	5.55237440890016e-05	3.67455317391752e-05	3.3647716817749e-05	0.000211093233500276	4.83639061750057e-05	1.90018350498143e-05
"HMR_7939"	-7.18142485288458e-09	-4.65798580016302e-09	-3.98975440400712e-09	3.1815677961701e-07	-4.51071195820437e-09	-3.41295471895285e-09	-4.00326368465161e-09	-6.00485437030526e-09	-4.84783969455309e-09	-5.65355281284485e-09	7.71779659906989e-09	-5.611372704311e-09	-5.87184204648519e-09	6.50068152589285e-09	2.84428028949401e-07	3.73520906555118e-08	-5.12239867052726e-09	-5.22593238757907e-09	1.26768127152616e-10	3.52799314841893e-10	-4.41609894246661e-09	0.00017816393595614	-4.56798858890205e-09	1.89458976243044e-08	-7.00484356534127e-09	3.18119894228184e-07	-2.16304408355179e-10	-2.0024934568585e-09
"HMR_7940"	-9.71833855804907e-09	-9.77297280017587e-09	-9.74236328716815e-09	4.39372491444282e-09	-9.75350541322677e-09	-9.75160533280023e-09	-9.70712771094439e-09	-9.70911464516774e-09	-9.72627294883895e-09	-9.72633766928456e-09	-9.76243570711856e-09	-9.74673134730473e-09	-9.72490678850745e-09	-9.73233758678581e-09	-9.69535533431404e-09	-9.79670414504507e-09	-9.78052584144193e-09	-9.77739081003948e-09	-9.68530240031923e-09	-9.653439556331e-09	-9.70800702888983e-09	0.000217336369816602	-9.68785485689928e-09	-9.72889365902917e-09	-9.7336271939175e-09	-9.53072186788824e-09	-9.69739230206988e-09	-9.77861778041354e-09
"HMR_7941"	-9.756294621785e-09	-9.79636785590216e-09	-9.77305237609779e-09	-5.51408251912908e-09	-9.78059933223093e-09	-9.77966344144981e-09	-9.74500703403885e-09	-9.7507776433211e-09	-9.75883647234566e-09	-9.75756973173865e-09	-9.78990257950674e-09	-9.77603918645228e-09	-9.75660485866712e-09	-9.76608274944763e-09	-9.72862993869179e-09	-9.81189896346369e-09	-9.8021791927143e-09	-9.79897768306974e-09	-9.72799076108039e-09	-9.70698141510938e-09	-9.74905968255478e-09	7.13558890711636e-05	-9.73346014592268e-09	-9.76110182567591e-09	-9.76773323477286e-09	-9.61659264195466e-09	-9.7356746334591e-09	-9.79819968783481e-09
